time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0.634000,-0.505716,-0.501804,0.758419,0.999924,0.004776,-0.011320,0.001026,
0.635000,-0.505695,-0.501798,0.758150,0.999924,0.004776,-0.011320,0.001026,
0.636000,-0.505675,-0.501791,0.757882,0.999924,0.004776,-0.011320,0.001026,
0.637000,-0.505654,-0.501785,0.757616,0.999924,0.004776,-0.011320,0.001026,
0.638000,-0.505633,-0.501778,0.757341,0.999924,0.004776,-0.011320,0.001026,
0.639000,-0.505612,-0.501771,0.757068,0.999924,0.004776,-0.011320,0.001026,
0.640000,-0.505591,-0.501765,0.756796,0.999924,0.004776,-0.011320,0.001026,
0.641000,-0.505571,-0.501758,0.756525,0.999924,0.004776,-0.011320,0.001026,
0.642000,-0.505550,-0.501752,0.756255,0.999924,0.004776,-0.011320,0.001026,
0.644000,-0.505529,-0.501745,0.755987,0.999924,0.004776,-0.011320,0.001026,
0.645000,-0.505509,-0.501739,0.755721,0.999924,0.004776,-0.011320,0.001026,
0.645000,-0.505488,-0.501732,0.755455,0.999924,0.004776,-0.011320,0.001026,
0.647000,-0.505468,-0.501726,0.755191,0.999924,0.004776,-0.011320,0.001026,
0.647000,-0.505448,-0.501720,0.754929,0.999924,0.004776,-0.011320,0.001026,
0.648000,-0.505427,-0.501713,0.754658,0.999924,0.004776,-0.011320,0.001026,
0.650000,-0.505406,-0.501706,0.754388,0.999924,0.004776,-0.011320,0.001026,
0.650000,-0.505386,-0.501700,0.754120,0.999924,0.004776,-0.011320,0.001026,
0.651000,-0.505365,-0.501693,0.753854,0.999924,0.004776,-0.011320,0.001026,
0.652000,-0.505345,-0.501687,0.753588,0.999924,0.004776,-0.011320,0.001026,
0.653000,-0.505325,-0.501681,0.753324,0.999924,0.004776,-0.011320,0.001026,
0.654000,-0.505305,-0.501674,0.753061,0.999924,0.004776,-0.011320,0.001026,
0.655000,-0.505284,-0.501668,0.752800,0.999924,0.004776,-0.011320,0.001026,
0.656000,-0.505264,-0.501662,0.752540,0.999924,0.004776,-0.011320,0.001026,
0.657000,-0.505244,-0.501655,0.752272,0.999924,0.004776,-0.011320,0.001026,
0.658000,-0.505223,-0.501649,0.752006,0.999924,0.004776,-0.011320,0.001026,
0.659000,-0.505203,-0.501642,0.751740,0.999924,0.004776,-0.011320,0.001026,
0.660000,-0.505183,-0.501636,0.751477,0.999924,0.004776,-0.011320,0.001026,
0.661000,-0.505163,-0.501629,0.751214,0.999924,0.004776,-0.011320,0.001026,
0.662000,-0.505143,-0.501623,0.750953,0.999924,0.004776,-0.011320,0.001026,
0.664000,-0.505123,-0.501617,0.750693,0.999924,0.004776,-0.011320,0.001026,
0.665000,-0.505103,-0.501611,0.750435,0.999924,0.004776,-0.011320,0.001026,
0.665000,-0.505083,-0.501604,0.750178,0.999924,0.004776,-0.011320,0.001026,
0.666000,-0.505063,-0.501598,0.749922,0.999924,0.004776,-0.011320,0.001026,
0.667000,-0.505043,-0.501592,0.749659,0.999924,0.004776,-0.011320,0.001026,
0.668000,-0.505023,-0.501585,0.749397,0.999924,0.004776,-0.011320,0.001026,
0.669000,-0.505003,-0.501579,0.749137,0.999924,0.004776,-0.011320,0.001026,
0.670000,-0.504983,-0.501573,0.748877,0.999924,0.004776,-0.011320,0.001026,
0.671000,-0.504963,-0.501567,0.748620,0.999924,0.004776,-0.011320,0.001026,
0.672000,-0.504944,-0.501560,0.748363,0.999924,0.004776,-0.011320,0.001026,
0.673000,-0.504924,-0.501554,0.748108,0.999924,0.004776,-0.011320,0.001026,
0.674000,-0.504905,-0.501548,0.747854,0.999924,0.004776,-0.011320,0.001026,
0.675000,-0.504885,-0.501542,0.747601,0.999924,0.004776,-0.011320,0.001026,
0.676000,-0.504866,-0.501536,0.747350,0.999924,0.004776,-0.011320,0.001026,
0.678000,-0.504846,-0.501530,0.747092,0.999924,0.004776,-0.011320,0.001026,
0.678000,-0.504826,-0.501523,0.746835,0.999924,0.004776,-0.011320,0.001026,
0.678000,-0.504807,-0.501517,0.746579,0.999924,0.004776,-0.011320,0.001026,
0.681000,-0.504787,-0.501511,0.746325,0.999924,0.004776,-0.011320,0.001026,
0.682000,-0.504768,-0.501505,0.746072,0.999924,0.004776,-0.011320,0.001026,
0.682000,-0.504748,-0.501499,0.745820,0.999924,0.004776,-0.011320,0.001026,
0.683000,-0.504729,-0.501493,0.745570,0.999924,0.004776,-0.011320,0.001026,
0.684000,-0.504710,-0.501487,0.745321,0.999924,0.004776,-0.011320,0.001026,
0.685000,-0.504691,-0.501481,0.745073,0.999924,0.004776,-0.011320,0.001026,
0.687000,-0.504672,-0.501475,0.744826,0.999924,0.004776,-0.011320,0.001026,
0.687000,-0.504653,-0.501468,0.744573,0.999924,0.004776,-0.011320,0.001026,
0.688000,-0.504633,-0.501462,0.744322,0.999924,0.004776,-0.011320,0.001026,
0.689000,-0.504614,-0.501456,0.744071,0.999924,0.004776,-0.011320,0.001026,
0.690000,-0.504595,-0.501450,0.743822,0.999924,0.004776,-0.011320,0.001026,
0.691000,-0.504576,-0.501444,0.743575,0.999924,0.004776,-0.011320,0.001026,
0.692000,-0.504557,-0.501438,0.743328,0.999924,0.004776,-0.011320,0.001026,
0.693000,-0.504538,-0.501432,0.743083,0.999924,0.004776,-0.011320,0.001026,
0.694000,-0.504519,-0.501426,0.742838,0.999924,0.004776,-0.011320,0.001026,
0.696000,-0.504501,-0.501421,0.742595,0.999924,0.004776,-0.011320,0.001026,
0.696000,-0.504482,-0.501415,0.742354,0.999924,0.004776,-0.011320,0.001026,
0.697000,-0.504463,-0.501409,0.742106,0.999924,0.004776,-0.011320,0.001026,
0.698000,-0.504444,-0.501403,0.741860,0.999924,0.004776,-0.011320,0.001026,
0.700000,-0.504425,-0.501397,0.741615,0.999924,0.004776,-0.011320,0.001026,
0.700000,-0.504407,-0.501391,0.741372,0.999924,0.004776,-0.011320,0.001026,
0.701000,-0.504388,-0.501385,0.741129,0.999924,0.004776,-0.011320,0.001026,
0.702000,-0.504369,-0.501379,0.740888,0.999924,0.004776,-0.011320,0.001026,
0.703000,-0.504351,-0.501373,0.740648,0.999924,0.004776,-0.011320,0.001026,
0.704000,-0.504333,-0.501368,0.740409,0.999924,0.004776,-0.011320,0.001026,
0.705000,-0.504314,-0.501362,0.740171,0.999924,0.004776,-0.011320,0.001026,
0.706000,-0.504296,-0.501356,0.739935,0.999924,0.004776,-0.011320,0.001026,
0.707000,-0.504278,-0.501350,0.739693,0.999924,0.004776,-0.011320,0.001026,
0.708000,-0.504259,-0.501344,0.739453,0.999924,0.004776,-0.011320,0.001026,
0.709000,-0.504241,-0.501339,0.739213,0.999924,0.004776,-0.011320,0.001026,
0.711000,-0.504223,-0.501333,0.738975,0.999924,0.004776,-0.011320,0.001026,
0.711000,-0.504204,-0.501327,0.738738,0.999924,0.004776,-0.011320,0.001026,
0.713000,-0.504186,-0.501321,0.738503,0.999924,0.004776,-0.011320,0.001026,
0.713000,-0.504168,-0.501316,0.738268,0.999924,0.004776,-0.011320,0.001026,
0.714000,-0.504150,-0.501310,0.738035,0.999924,0.004776,-0.011320,0.001026,
0.714000,-0.504133,-0.501304,0.737802,0.999924,0.004776,-0.011320,0.001026,
0.717000,-0.504115,-0.501299,0.737571,0.999924,0.004776,-0.011320,0.001026,
0.717000,-0.504097,-0.501293,0.737336,0.999924,0.004776,-0.011320,0.001026,
0.717000,-0.504079,-0.501287,0.737101,0.999924,0.004776,-0.011320,0.001026,
0.719000,-0.504061,-0.501282,0.736868,0.999924,0.004776,-0.011320,0.001026,
0.720000,-0.504043,-0.501276,0.736635,0.999924,0.004776,-0.011320,0.001026,
0.722000,-0.504025,-0.501270,0.736404,0.999924,0.004776,-0.011320,0.001026,
0.722000,-0.504007,-0.501265,0.736174,0.999924,0.004776,-0.011320,0.001026,
0.723000,-0.503990,-0.501259,0.735945,0.999924,0.004776,-0.011320,0.001026,
0.724000,-0.503972,-0.501254,0.735718,0.999924,0.004776,-0.011320,0.001026,
0.726000,-0.503955,-0.501248,0.735491,0.999924,0.004776,-0.011320,0.001026,
0.726000,-0.503938,-0.501243,0.735266,0.999924,0.004776,-0.011320,0.001026,
0.727000,-0.503920,-0.501237,0.735042,0.999924,0.004776,-0.011320,0.001026,
0.728000,-0.503903,-0.501232,0.734813,0.999924,0.004776,-0.011320,0.001026,
0.729000,-0.503885,-0.501226,0.734586,0.999924,0.004776,-0.011320,0.001026,
0.730000,-0.503868,-0.501221,0.734359,0.999924,0.004776,-0.011320,0.001026,
0.730000,-0.503851,-0.501215,0.734134,0.999924,0.004776,-0.011320,0.001026,
0.733000,-0.503834,-0.501210,0.733910,0.999924,0.004776,-0.011320,0.001026,
0.734000,-0.503816,-0.501205,0.733687,0.999924,0.004776,-0.011320,0.001026,
0.734000,-0.503799,-0.501199,0.733466,0.999924,0.004776,-0.011320,0.001026,
0.736000,-0.503782,-0.501194,0.733245,0.999924,0.004776,-0.011320,0.001026,
0.736000,-0.503766,-0.501189,0.733025,0.999924,0.004776,-0.011320,0.001026,
0.737000,-0.503749,-0.501183,0.732807,0.999924,0.004776,-0.011320,0.001026,
0.739000,-0.503732,-0.501178,0.732585,0.999924,0.004776,-0.011320,0.001026,
0.740000,-0.503715,-0.501172,0.732363,0.999924,0.004776,-0.011320,0.001026,
0.740000,-0.503698,-0.501167,0.732143,0.999924,0.004776,-0.011320,0.001026,
0.742000,-0.503681,-0.501162,0.731924,0.999924,0.004776,-0.011320,0.001026,
0.742000,-0.503664,-0.501157,0.731707,0.999924,0.004776,-0.011320,0.001026,
0.744000,-0.503648,-0.501151,0.731490,0.999924,0.004776,-0.011320,0.001026,
0.745000,-0.503631,-0.501146,0.731274,0.999924,0.004776,-0.011320,0.001026,
0.745000,-0.503615,-0.501141,0.731059,0.999924,0.004776,-0.011320,0.001026,
0.746000,-0.503598,-0.501136,0.730846,0.999924,0.004776,-0.011320,0.001026,
0.748000,-0.503582,-0.501130,0.730629,0.999924,0.004776,-0.011320,0.001026,
0.748000,-0.503565,-0.501125,0.730413,0.999924,0.004776,-0.011320,0.001026,
0.749000,-0.503548,-0.501120,0.730199,0.999924,0.004776,-0.011320,0.001026,
0.750000,-0.503532,-0.501115,0.729985,0.999924,0.004776,-0.011320,0.001026,
0.751000,-0.503516,-0.501110,0.729772,0.999924,0.004776,-0.011320,0.001026,
0.752000,-0.503499,-0.501105,0.729561,0.999924,0.004776,-0.011320,0.001026,
0.753000,-0.503483,-0.501099,0.729350,0.999924,0.004776,-0.011320,0.001026,
0.754000,-0.503467,-0.501094,0.729141,0.999924,0.004776,-0.011320,0.001026,
0.755000,-0.503451,-0.501089,0.728933,0.999924,0.004776,-0.011320,0.001026,
0.756000,-0.503435,-0.501084,0.728725,0.999924,0.004776,-0.011320,0.001026,
0.757000,-0.503419,-0.501079,0.728515,0.999924,0.004776,-0.011320,0.001026,
0.758000,-0.503403,-0.501074,0.728306,0.999924,0.004776,-0.011320,0.001026,
0.760000,-0.503387,-0.501069,0.728098,0.999924,0.004776,-0.011320,0.001026,
0.760000,-0.503371,-0.501064,0.727891,0.999924,0.004776,-0.011320,0.001026,
0.761000,-0.503355,-0.501059,0.727685,0.999924,0.004776,-0.011320,0.001026,
0.762000,-0.503340,-0.501054,0.727480,0.999924,0.004776,-0.011320,0.001026,
0.763000,-0.503324,-0.501049,0.727276,0.999924,0.004776,-0.011320,0.001026,
0.764000,-0.503308,-0.501044,0.727073,0.999924,0.004776,-0.011320,0.001026,
0.765000,-0.503293,-0.501039,0.726871,0.999924,0.004776,-0.011320,0.001026,
0.766000,-0.503277,-0.501034,0.726670,0.999924,0.004776,-0.011320,0.001026,
0.767000,-0.503262,-0.501030,0.726467,0.999924,0.004776,-0.011320,0.001026,
0.768000,-0.503246,-0.501025,0.726264,0.999924,0.004776,-0.011320,0.001026,
0.770000,-0.503231,-0.501020,0.726063,0.999924,0.004776,-0.011320,0.001026,
0.770000,-0.503215,-0.501015,0.725863,0.999924,0.004776,-0.011320,0.001026,
0.771000,-0.503200,-0.501010,0.725664,0.999924,0.004776,-0.011320,0.001026,
0.772000,-0.503185,-0.501005,0.725465,0.999924,0.004776,-0.011320,0.001026,
0.773000,-0.503170,-0.501000,0.725268,0.999924,0.004776,-0.011320,0.001026,
0.774000,-0.503155,-0.500996,0.725072,0.999924,0.004776,-0.011320,0.001026,
0.775000,-0.503140,-0.500991,0.724876,0.999924,0.004776,-0.011320,0.001026,
0.776000,-0.503125,-0.500986,0.724682,0.999924,0.004776,-0.011320,0.001026,
0.777000,-0.503110,-0.500981,0.724486,0.999924,0.004776,-0.011320,0.001026,
0.778000,-0.503095,-0.500977,0.724290,0.999924,0.004776,-0.011320,0.001026,
0.779000,-0.503080,-0.500972,0.724096,0.999924,0.004776,-0.011320,0.001026,
0.780000,-0.503065,-0.500967,0.723903,0.999924,0.004776,-0.011320,0.001026,
0.782000,-0.503050,-0.500963,0.723710,0.999924,0.004776,-0.011320,0.001026,
0.783000,-0.503035,-0.500958,0.723519,0.999924,0.004776,-0.011320,0.001026,
0.783000,-0.503021,-0.500953,0.723328,0.999924,0.004776,-0.011320,0.001026,
0.785000,-0.503006,-0.500949,0.723139,0.999924,0.004776,-0.011320,0.001026,
0.785000,-0.502992,-0.500944,0.722950,0.999924,0.004776,-0.011320,0.001026,
0.786000,-0.502977,-0.500940,0.722763,0.999924,0.004776,-0.011320,0.001026,
0.788000,-0.502963,-0.500935,0.722574,0.999924,0.004776,-0.011320,0.001026,
0.788000,-0.502948,-0.500931,0.722385,0.999924,0.004776,-0.011320,0.001026,
0.789000,-0.502934,-0.500926,0.722198,0.999924,0.004776,-0.011320,0.001026,
0.791000,-0.502920,-0.500922,0.722012,0.999924,0.004776,-0.011320,0.001026,
0.791000,-0.502905,-0.500917,0.721826,0.999924,0.004776,-0.011320,0.001026,
0.792000,-0.502891,-0.500913,0.721642,0.999924,0.004776,-0.011320,0.001026,
0.794000,-0.502877,-0.500908,0.721459,0.999924,0.004776,-0.011320,0.001026,
0.795000,-0.502863,-0.500904,0.721276,0.999924,0.004776,-0.011320,0.001026,
0.796000,-0.502849,-0.500899,0.721094,0.999924,0.004776,-0.011320,0.001026,
0.797000,-0.502835,-0.500895,0.720914,0.999924,0.004776,-0.011320,0.001026,
0.798000,-0.502821,-0.500890,0.720732,0.999924,0.004776,-0.011320,0.001026,
0.798000,-0.502807,-0.500886,0.720551,0.999924,0.004776,-0.011320,0.001026,
0.800000,-0.502794,-0.500882,0.720371,0.999924,0.004776,-0.011320,0.001026,
0.800000,-0.502780,-0.500877,0.720192,0.999924,0.004776,-0.011320,0.001026,
0.801000,-0.502766,-0.500873,0.720014,0.999924,0.004776,-0.011320,0.001026,
0.802000,-0.502753,-0.500869,0.719836,0.999924,0.004776,-0.011320,0.001026,
0.804000,-0.502739,-0.500864,0.719660,0.999924,0.004776,-0.011320,0.001026,
0.804000,-0.502726,-0.500860,0.719484,0.999924,0.004776,-0.011320,0.001026,
0.805000,-0.502712,-0.500856,0.719310,0.999924,0.004776,-0.011320,0.001026,
0.806000,-0.502699,-0.500852,0.719136,0.999924,0.004776,-0.011320,0.001026,
0.808000,-0.502685,-0.500848,0.718962,0.999924,0.004776,-0.011320,0.001026,
0.808000,-0.502672,-0.500843,0.718788,0.999924,0.004776,-0.011320,0.001026,
0.810000,-0.502659,-0.500839,0.718616,0.999924,0.004776,-0.011320,0.001026,
0.811000,-0.502646,-0.500835,0.718444,0.999924,0.004776,-0.011320,0.001026,
0.812000,-0.502632,-0.500831,0.718273,0.999924,0.004776,-0.011320,0.001026,
0.812000,-0.502619,-0.500827,0.718103,0.999924,0.004776,-0.011320,0.001026,
0.813000,-0.502606,-0.500823,0.717934,0.999924,0.004776,-0.011320,0.001026,
0.814000,-0.502594,-0.500819,0.717766,0.999924,0.004776,-0.011320,0.001026,
0.815000,-0.502581,-0.500815,0.717598,0.999924,0.004776,-0.011320,0.001026,
0.816000,-0.502568,-0.500810,0.717432,0.999924,0.004776,-0.011320,0.001026,
0.817000,-0.502555,-0.500806,0.717265,0.999924,0.004776,-0.011320,0.001026,
0.818000,-0.502542,-0.500802,0.717099,0.999924,0.004776,-0.011320,0.001026,
0.819000,-0.502530,-0.500798,0.716934,0.999924,0.004776,-0.011320,0.001026,
0.820000,-0.502517,-0.500794,0.716770,0.999924,0.004776,-0.011320,0.001026,
0.821000,-0.502504,-0.500790,0.716606,0.999924,0.004776,-0.011320,0.001026,
0.822000,-0.502492,-0.500787,0.716444,0.999924,0.004776,-0.011320,0.001026,
0.823000,-0.502480,-0.500783,0.716282,0.999924,0.004776,-0.011320,0.001026,
0.824000,-0.502467,-0.500779,0.716121,0.999924,0.004776,-0.011320,0.001026,
0.825000,-0.502455,-0.500775,0.715961,0.999924,0.004776,-0.011320,0.001026,
0.826000,-0.502443,-0.500771,0.715802,0.999924,0.004776,-0.011320,0.001026,
0.827000,-0.502430,-0.500767,0.715643,0.999924,0.004776,-0.011320,0.001026,
0.828000,-0.502418,-0.500763,0.715484,0.999924,0.004776,-0.011320,0.001026,
0.829000,-0.502406,-0.500759,0.715327,0.999924,0.004776,-0.011320,0.001026,
0.830000,-0.502394,-0.500756,0.715170,0.999924,0.004776,-0.011320,0.001026,
0.832000,-0.502382,-0.500752,0.715014,0.999924,0.004776,-0.011320,0.001026,
0.832000,-0.502370,-0.500748,0.714859,0.999924,0.004776,-0.011320,0.001026,
0.832000,-0.502358,-0.500744,0.714705,0.999924,0.004776,-0.011320,0.001026,
0.835000,-0.502347,-0.500741,0.714552,0.999924,0.004776,-0.011320,0.001026,
0.835000,-0.502335,-0.500737,0.714399,0.999924,0.004776,-0.011320,0.001026,
0.836000,-0.502323,-0.500733,0.714247,0.999924,0.004776,-0.011320,0.001026,
0.837000,-0.502312,-0.500730,0.714096,0.999924,0.004776,-0.011320,0.001026,
0.838000,-0.502300,-0.500726,0.713945,0.999924,0.004776,-0.011320,0.001026,
0.838000,-0.502289,-0.500722,0.713795,0.999924,0.004776,-0.011320,0.001026,
0.841000,-0.502277,-0.500719,0.713646,0.999924,0.004776,-0.011320,0.001026,
0.842000,-0.502266,-0.500715,0.713498,0.999924,0.004776,-0.011320,0.001026,
0.843000,-0.502254,-0.500712,0.713351,0.999924,0.004776,-0.011320,0.001026,
0.844000,-0.502243,-0.500708,0.713204,0.999924,0.004776,-0.011320,0.001026,
0.844000,-0.502232,-0.500704,0.713058,0.999924,0.004776,-0.011320,0.001026,
0.845000,-0.502221,-0.500701,0.712913,0.999924,0.004776,-0.011320,0.001026,
0.846000,-0.502210,-0.500697,0.712768,0.999924,0.004776,-0.011320,0.001026,
0.848000,-0.502199,-0.500694,0.712624,0.999924,0.004776,-0.011320,0.001026,
0.848000,-0.502188,-0.500690,0.712481,0.999924,0.004776,-0.011320,0.001026,
0.849000,-0.502177,-0.500687,0.712339,0.999924,0.004776,-0.011320,0.001026,
0.850000,-0.502166,-0.500684,0.712197,0.999924,0.004776,-0.011320,0.001026,
0.851000,-0.502155,-0.500680,0.712056,0.999924,0.004776,-0.011320,0.001026,
0.852000,-0.502144,-0.500677,0.711916,0.999924,0.004776,-0.011320,0.001026,
0.852000,-0.502133,-0.500673,0.711776,0.999924,0.004776,-0.011320,0.001026,
0.854000,-0.502123,-0.500670,0.711637,0.999924,0.004776,-0.011320,0.001026,
0.856000,-0.502112,-0.500667,0.711499,0.999924,0.004776,-0.011320,0.001026,
0.856000,-0.502102,-0.500663,0.711362,0.999924,0.004776,-0.011320,0.001026,
0.857000,-0.502091,-0.500660,0.711225,0.999924,0.004776,-0.011320,0.001026,
0.858000,-0.502081,-0.500657,0.711089,0.999924,0.004776,-0.011320,0.001026,
0.860000,-0.502070,-0.500653,0.710953,0.999924,0.004776,-0.011320,0.001026,
0.860000,-0.502060,-0.500650,0.710818,0.999924,0.004776,-0.011320,0.001026,
0.861000,-0.502050,-0.500647,0.710684,0.999924,0.004776,-0.011320,0.001026,
0.862000,-0.502039,-0.500644,0.710551,0.999924,0.004776,-0.011320,0.001026,
0.863000,-0.502029,-0.500640,0.710418,0.999924,0.004776,-0.011320,0.001026,
0.864000,-0.502019,-0.500637,0.710286,0.999924,0.004776,-0.011320,0.001026,
0.865000,-0.502009,-0.500634,0.710155,0.999924,0.004776,-0.011320,0.001026,
0.866000,-0.501999,-0.500631,0.710024,0.999924,0.004776,-0.011320,0.001026,
0.867000,-0.501989,-0.500628,0.709894,0.999924,0.004776,-0.011320,0.001026,
0.868000,-0.501979,-0.500625,0.709764,0.999924,0.004776,-0.011320,0.001026,
0.869000,-0.501969,-0.500621,0.709635,0.999924,0.004776,-0.011320,0.001026,
0.870000,-0.501959,-0.500618,0.709507,0.999924,0.004776,-0.011320,0.001026,
0.871000,-0.501949,-0.500615,0.709380,0.999924,0.004776,-0.011320,0.001026,
0.872000,-0.501940,-0.500612,0.709253,0.999924,0.004776,-0.011320,0.001026,
0.873000,-0.501930,-0.500609,0.709127,0.999924,0.004776,-0.011320,0.001026,
0.874000,-0.501920,-0.500606,0.709001,0.999924,0.004776,-0.011320,0.001026,
0.874000,-0.501911,-0.500603,0.708876,0.999924,0.004776,-0.011320,0.001026,
0.876000,-0.501901,-0.500600,0.708752,0.999924,0.004776,-0.011320,0.001026,
0.877000,-0.501892,-0.500597,0.708628,0.999924,0.004776,-0.011320,0.001026,
0.879000,-0.501882,-0.500594,0.708505,0.999924,0.004776,-0.011320,0.001026,
0.879000,-0.501873,-0.500591,0.708382,0.999924,0.004776,-0.011320,0.001026,
0.880000,-0.501863,-0.500588,0.708260,0.999924,0.004776,-0.011320,0.001026,
0.881000,-0.501854,-0.500585,0.708139,0.999924,0.004776,-0.011320,0.001026,
0.882000,-0.501845,-0.500582,0.708018,0.999924,0.004776,-0.011320,0.001026,
0.883000,-0.501836,-0.500579,0.707898,0.999924,0.004776,-0.011320,0.001026,
0.885000,-0.501826,-0.500576,0.707779,0.999924,0.004776,-0.011320,0.001026,
0.886000,-0.501817,-0.500574,0.707660,0.999924,0.004776,-0.011320,0.001026,
0.887000,-0.501808,-0.500571,0.707541,0.999924,0.004776,-0.011320,0.001026,
0.887000,-0.501799,-0.500568,0.707424,0.999924,0.004776,-0.011320,0.001026,
0.888000,-0.501790,-0.500565,0.707307,0.999924,0.004776,-0.011320,0.001026,
0.890000,-0.501781,-0.500562,0.707190,0.999924,0.004776,-0.011320,0.001026,
0.890000,-0.501772,-0.500559,0.707074,0.999924,0.004776,-0.011320,0.001026,
0.891000,-0.501763,-0.500557,0.706959,0.999924,0.004776,-0.011320,0.001026,
0.892000,-0.501755,-0.500554,0.706844,0.999924,0.004776,-0.011320,0.001026,
0.893000,-0.501746,-0.500551,0.706730,0.999924,0.004776,-0.011320,0.001026,
0.894000,-0.501737,-0.500548,0.706616,0.999924,0.004776,-0.011320,0.001026,
0.896000,-0.501728,-0.500546,0.706503,0.999924,0.004776,-0.011320,0.001026,
0.897000,-0.501720,-0.500543,0.706391,0.999924,0.004776,-0.011320,0.001026,
0.898000,-0.501711,-0.500540,0.706279,0.999924,0.004776,-0.011320,0.001026,
0.898000,-0.501703,-0.500537,0.706167,0.999924,0.004776,-0.011320,0.001026,
0.899000,-0.501694,-0.500535,0.706056,0.999924,0.004776,-0.011320,0.001026,
0.901000,-0.501686,-0.500532,0.705946,0.999924,0.004776,-0.011320,0.001026,
0.901000,-0.501677,-0.500529,0.705836,0.999924,0.004776,-0.011320,0.001026,
0.903000,-0.501669,-0.500527,0.705727,0.999924,0.004776,-0.011320,0.001026,
0.903000,-0.501660,-0.500524,0.705619,0.999924,0.004776,-0.011320,0.001026,
0.904000,-0.501652,-0.500521,0.705510,0.999924,0.004776,-0.011320,0.001026,
0.905000,-0.501644,-0.500519,0.705403,0.999924,0.004776,-0.011320,0.001026,
0.907000,-0.501636,-0.500516,0.705296,0.999924,0.004776,-0.011320,0.001026,
0.907000,-0.501628,-0.500514,0.705189,0.999924,0.004776,-0.011320,0.001026,
0.909000,-0.501619,-0.500511,0.705083,0.999924,0.004776,-0.011320,0.001026,
0.909000,-0.501611,-0.500509,0.704978,0.999924,0.004776,-0.011320,0.001026,
0.910000,-0.501603,-0.500506,0.704873,0.999924,0.004776,-0.011320,0.001026,
0.911000,-0.501595,-0.500503,0.704769,0.999924,0.004776,-0.011320,0.001026,
0.913000,-0.501587,-0.500501,0.704665,0.999924,0.004776,-0.011320,0.001026,
0.914000,-0.501579,-0.500498,0.704562,0.999924,0.004776,-0.011320,0.001026,
0.914000,-0.501571,-0.500496,0.704459,0.999924,0.004776,-0.011320,0.001026,
0.915000,-0.501564,-0.500493,0.704356,0.999924,0.004776,-0.011320,0.001026,
0.917000,-0.501556,-0.500491,0.704255,0.999924,0.004776,-0.011320,0.001026,
0.918000,-0.501548,-0.500489,0.704153,0.999924,0.004776,-0.011320,0.001026,
0.919000,-0.501540,-0.500486,0.704053,0.999924,0.004776,-0.011320,0.001026,
0.919000,-0.501533,-0.500484,0.703952,0.999924,0.004776,-0.011320,0.001026,
0.921000,-0.501525,-0.500481,0.703853,0.999924,0.004776,-0.011320,0.001026,
0.921000,-0.501517,-0.500479,0.703753,0.999924,0.004776,-0.011320,0.001026,
0.922000,-0.501510,-0.500476,0.703655,0.999924,0.004776,-0.011320,0.001026,
0.924000,-0.501502,-0.500474,0.703556,0.999924,0.004776,-0.011320,0.001026,
0.924000,-0.501495,-0.500472,0.703459,0.999924,0.004776,-0.011320,0.001026,
0.925000,-0.501487,-0.500469,0.703361,0.999924,0.004776,-0.011320,0.001026,
0.926000,-0.501480,-0.500467,0.703264,0.999924,0.004776,-0.011320,0.001026,
0.928000,-0.501472,-0.500465,0.703168,0.999924,0.004776,-0.011320,0.001026,
0.929000,-0.501465,-0.500462,0.703072,0.999924,0.004776,-0.011320,0.001026,
0.929000,-0.501458,-0.500460,0.702977,0.999924,0.004776,-0.011320,0.001026,
0.930000,-0.501450,-0.500458,0.702882,0.999924,0.004776,-0.011320,0.001026,
0.932000,-0.501443,-0.500455,0.702788,0.999924,0.004776,-0.011320,0.001026,
0.933000,-0.501436,-0.500453,0.702694,0.999924,0.004776,-0.011320,0.001026,
0.933000,-0.501429,-0.500451,0.702600,0.999924,0.004776,-0.011320,0.001026,
0.934000,-0.501422,-0.500449,0.702507,0.999924,0.004776,-0.011320,0.001026,
0.936000,-0.501414,-0.500446,0.702415,0.999924,0.004776,-0.011320,0.001026,
0.937000,-0.501407,-0.500444,0.702323,0.999924,0.004776,-0.011320,0.001026,
0.938000,-0.501400,-0.500442,0.702231,0.999924,0.004776,-0.011320,0.001026,
0.939000,-0.501393,-0.500440,0.702140,0.999924,0.004776,-0.011320,0.001026,
0.939000,-0.501386,-0.500438,0.702049,0.999924,0.004776,-0.011320,0.001026,
0.941000,-0.501379,-0.500435,0.701959,0.999924,0.004776,-0.011320,0.001026,
0.941000,-0.501373,-0.500433,0.701869,0.999924,0.004776,-0.011320,0.001026,
0.942000,-0.501366,-0.500431,0.701780,0.999924,0.004776,-0.011320,0.001026,
0.943000,-0.501359,-0.500429,0.701691,0.999924,0.004776,-0.011320,0.001026,
0.945000,-0.501352,-0.500427,0.701602,0.999924,0.004776,-0.011320,0.001026,
0.946000,-0.501345,-0.500425,0.701514,0.999924,0.004776,-0.011320,0.001026,
0.947000,-0.501339,-0.500422,0.701427,0.999924,0.004776,-0.011320,0.001026,
0.948000,-0.501332,-0.500420,0.701340,0.999924,0.004776,-0.011320,0.001026,
0.949000,-0.501325,-0.500418,0.701253,0.999924,0.004776,-0.011320,0.001026,
0.950000,-0.501319,-0.500416,0.701167,0.999924,0.004776,-0.011320,0.001026,
0.951000,-0.501312,-0.500414,0.701081,0.999924,0.004776,-0.011320,0.001026,
