time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,position_d_x,position_d_y,position_d_z,orientation_d_x,orientation_d_y,orientation_d_z,orientation_d_w,translational_stiffness,rotational_stiffness,nullspace_stiffness,velocity,f_x,f_y,f_z,tau_x,tau_x,tau_z,joint1,joint2,joint3,joint4,joint5,joint6,joint7
0.065000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.066000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.067000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.068000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.069000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.070000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.071000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.071000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.073000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.074000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.075000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.076000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.077000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.078000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.079000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
